ride_id,time,lat,lng
2141,66641,41.8964,-87.6541
2141,67477,41.912,-87.6319
2142,55645,41.8794,-87.6355
2142,55844,41.8817,-87.6395
2143,32171,41.8967,-87.6357
2143,32421,41.903,-87.6313
2144,29503,41.8868,-87.6223
2144,30541,41.903,-87.6313
2145,52994,41.9493,-87.6463
2145,54622,41.9493,-87.6463
2146,21731,41.9029,-87.6377
2146,22308,41.8782,-87.6319
2147,76698,41.9105,-87.6531
2147,77266,41.9114,-87.6387
2148,68359,41.9738,-87.6597
2148,69354,41.9445,-87.6547
2149,45301,41.803,-87.6066
2149,50143,41.795,-87.6331
2150,47488,41.894,-87.6293
2150,49377,41.8974,-87.6287
2151,63775,41.9493,-87.6463
2151,64967,41.9319,-87.6779
2152,65743,41.9027,-87.7092
2152,66956,41.903,-87.6975
2153,37134,41.8915,-87.6268
2153,37709,41.9069,-87.6262
2154,24396,41.9067,-87.6348
2154,25190,41.8945,-87.6179
2155,54612,41.8776,-87.6739
2155,55127,41.8958,-87.6772
2156,51057,41.9155,-87.687
2156,52798,41.9671,-87.679
2157,63217,41.9105,-87.6896
2157,67104,41.9948,-87.6603
2158,78669,41.894,-87.6293
2158,80257,41.9202,-87.693
2159,63072,41.8978,-87.6429
2159,63761,41.912,-87.6319
2160,41085,41.916,-87.6773
2160,42414,41.8992,-87.6722
2161,41632,41.8388,-87.6219
2161,42563,41.8671,-87.6411
2162,67320,41.8916,-87.6484
2162,67631,41.891,-87.6355
2163,57134,41.8675,-87.6322
2163,57377,41.8679,-87.623
2164,56875,41.9491,-87.6486
2164,57369,41.9433,-87.671
2165,47930,41.8722,-87.6615
2165,48390,41.8783,-87.6439
2166,59681,41.9199,-87.6488
2166,60472,41.8834,-87.6412
2167,24863,41.8958,-87.6259
2167,25053,41.8947,-87.6344
2168,42975,41.9295,-87.6842
2168,45239,41.8679,-87.623
2169,69345,41.9617,-87.6546
2169,69853,41.9544,-87.648
2170,59383,41.9319,-87.6779
2170,59779,41.9394,-87.6833
2171,52005,41.8964,-87.661
2171,53010,41.9241,-87.6765
2172,30285,42.0189,-87.69
2172,32514,42.0636,-87.6987
2173,63138,41.9023,-87.6277
2173,66232,41.903,-87.6313
2174,64190,41.9139,-87.6488
2174,64779,41.9287,-87.6538
2175,36903,41.9035,-87.6434
2175,37021,41.9002,-87.643
2176,73794,41.8887,-87.6444
2176,74208,41.8964,-87.6541
2177,65413,41.9611,-87.6954
2177,67338,41.9155,-87.687
2178,52585,41.8566,-87.6275
2178,54112,41.8566,-87.6275
2179,66072,41.9105,-87.6896
2179,66519,41.9013,-87.6774
2180,48736,41.8542,-87.6192
2180,50753,41.8708,-87.6257
2181,39034,41.9324,-87.6527
2181,39759,41.9295,-87.6842
2182,65648,41.8846,-87.7063
2182,67877,41.9359,-87.6784
2183,21415,41.899,-87.6299
2183,23178,41.9542,-87.6644
2184,44110,41.8944,-87.6227
2184,47048,41.8944,-87.6227
2185,65679,41.9319,-87.6779
2185,67138,41.9367,-87.6368
2186,57702,41.9182,-87.6569
2186,58282,41.9256,-87.6537
2187,52980,41.9023,-87.6277
2187,53585,41.8892,-87.6385
2188,49560,41.886,-87.6241
2188,49609,41.886,-87.6241
2189,34570,41.8822,-87.6411
2189,35263,41.873,-87.6691
2190,65276,41.8708,-87.6312
2190,66120,41.8708,-87.6312
2191,63829,41.8721,-87.6295
2191,66240,41.8721,-87.6295
2192,32161,41.8887,-87.6444
2192,32494,41.8892,-87.6278
2193,59271,41.9157,-87.6346
2193,75046,41.8947,-87.6344
2194,57563,41.8837,-87.6487
2194,58067,41.8911,-87.6666
2195,60030,41.9007,-87.6626
2195,61971,41.9007,-87.6626
2196,51827,41.9897,-87.6601
2196,52708,41.9671,-87.6674
2197,72317,42.0582,-87.6774
2197,74101,42.0582,-87.6774
2198,38240,41.9365,-87.6475
2198,38835,41.9157,-87.6346
2199,66139,41.9137,-87.6529
2199,66973,41.8947,-87.6344
2200,27526,41.899,-87.6299
2200,28046,41.8846,-87.6319
2201,40831,41.8856,-87.6418
2201,42390,41.8566,-87.6275
2202,30451,41.8887,-87.6444
2202,31405,41.9013,-87.6774
2203,64249,41.9069,-87.6262
2203,65037,41.9259,-87.6493
2204,52818,41.8819,-87.6488
2204,54659,41.9491,-87.6486
2205,69265,41.9157,-87.6346
2205,70101,41.8957,-87.6201
2206,29465,41.8765,-87.6205
2206,30419,41.8846,-87.6446
2207,43585,41.9397,-87.6589
2207,44848,41.9067,-87.6348
2208,56473,42.001,-87.6612
2208,56853,42.0045,-87.6724
2209,67606,41.9365,-87.6475
2209,68645,41.9313,-87.6387
2210,64717,41.9035,-87.6434
2210,65861,41.884,-87.6247
2211,33266,41.9199,-87.6488
2211,33759,41.9199,-87.6488
2212,69539,41.8974,-87.6287
2212,78576,41.8915,-87.6268
2213,54713,41.8347,-87.6258
2213,56164,41.8675,-87.6322
2214,64433,41.9667,-87.7081
2214,65836,41.9528,-87.65
2215,48796,41.9253,-87.6658
2215,49585,41.9365,-87.6475
2216,57413,41.9948,-87.6603
2216,58163,41.9738,-87.6597
2217,63393,41.956,-87.6803
2217,64537,41.9488,-87.6753
2218,66880,41.9004,-87.6967
2218,70482,41.9004,-87.6967
2219,49423,41.9105,-87.6531
2219,49908,41.9259,-87.6493
2220,23433,41.9023,-87.6277
2220,23912,41.9157,-87.6346
2221,44952,41.9408,-87.6392
2221,46035,41.9542,-87.6644
2222,43650,41.8958,-87.6772
2222,44632,41.8846,-87.7063
2223,41495,42.016,-87.6686
2223,43533,42.0529,-87.6734
2224,50323,41.9137,-87.6529
2224,51472,41.8944,-87.6227
2225,57027,41.9023,-87.6277
2225,58181,41.8672,-87.626
2226,60586,41.8672,-87.626
2226,60909,41.8675,-87.6322
2227,58566,41.8721,-87.6295
2227,59729,41.8675,-87.6322
2228,54008,41.916,-87.6689
2228,54062,41.916,-87.6689
2229,61586,41.9331,-87.6478
2229,62735,41.9331,-87.6478
2230,58421,41.9288,-87.6639
2230,60217,41.9611,-87.6954
2231,70722,41.8915,-87.6268
2231,71046,41.891,-87.6355
2232,35399,41.8579,-87.6687
2232,36006,41.8713,-87.6737
2233,63826,41.9183,-87.6363
2233,64201,41.9184,-87.6522
2234,63516,41.9177,-87.6914
2234,64013,41.9103,-87.6701
2235,42809,41.9007,-87.6626
2235,43611,41.8777,-87.6548
2236,65226,41.961,-87.6496
2236,66443,41.9157,-87.6346
2237,51480,41.8741,-87.6277
2237,53928,41.8741,-87.6277
2238,63680,41.9993,-87.6714
2238,65902,41.9208,-87.6637
2239,70393,41.968,-87.65
2239,71354,41.9437,-87.649
2240,57626,41.9738,-87.6597
2240,59824,41.9738,-87.6597
2241,23364,41.8847,-87.6195
2241,23948,41.8781,-87.6398
2242,50953,41.9288,-87.6685
2242,51886,41.9267,-87.6977
2243,22801,41.9377,-87.6441
2243,23403,41.9544,-87.648
2244,44011,41.9137,-87.6529
2244,44212,41.9147,-87.6433
2245,20196,41.9363,-87.6527
2245,21711,41.8846,-87.6319
2246,66149,41.8918,-87.6588
2246,67235,41.8908,-87.6317
2247,66208,41.8847,-87.6277
2247,66808,41.8915,-87.6268
2248,26880,41.9326,-87.6364
2248,28835,41.9121,-87.6347
2249,63270,41.8856,-87.6418
2249,63779,41.8859,-87.6672
2250,51711,41.9157,-87.6346
2250,52921,41.9215,-87.6538
2251,40650,41.8793,-87.6399
2251,40754,41.8804,-87.6427
2252,61226,41.9259,-87.6493
2252,63445,41.9324,-87.6527
2253,53359,41.896,-87.6677
2253,55070,41.8956,-87.6721
2254,30928,41.894,-87.6293
2254,33406,41.894,-87.6293
2255,31466,41.9482,-87.6639
2255,31485,41.9482,-87.6639
2256,65304,41.8847,-87.6277
2256,73389,41.8863,-87.6175
2257,33209,41.9295,-87.6842
2257,33744,41.9126,-87.6814
2258,44413,41.9377,-87.6441
2258,45371,41.8982,-87.6375
2259,59739,41.9137,-87.6529
2259,60622,41.8827,-87.6325
2260,58477,41.8795,-87.6257
2260,58814,41.8672,-87.626
2261,55953,41.9259,-87.639
2261,56888,41.894,-87.6293
2262,23046,41.8892,-87.6385
2262,25254,41.903,-87.6975
2263,427,41.8776,-87.6496
2263,86222,41.8722,-87.6615
2264,54442,41.9035,-87.6677
2264,62078,41.9007,-87.6626
2265,83561,41.8692,-87.671
2265,83563,41.8692,-87.671
2266,62283,41.8915,-87.6268
2266,63925,41.9126,-87.6814
2267,63789,41.8575,-87.6463
2267,65341,41.8915,-87.6268
2268,69279,41.9452,-87.7067
2268,69723,41.9296,-87.7079
2269,53707,41.9733,-87.6678
2269,54984,41.9493,-87.6463
2270,60307,41.8765,-87.6205
2270,61423,41.8765,-87.6205
2271,45262,41.7887,-87.6013
2271,46630,41.8094,-87.5919
2272,55825,41.8695,-87.6555
2272,56004,41.8718,-87.6466
2273,54967,41.9408,-87.6392
2273,56125,41.9246,-87.6893
2274,46040,41.8916,-87.6484
2274,46322,41.8837,-87.6487
2275,53023,41.9241,-87.6765
2275,53925,41.8964,-87.661
2276,60705,41.9488,-87.6753
2276,63377,41.956,-87.6803
2277,22412,41.8821,-87.6398
2277,23169,41.8944,-87.6227
2278,71591,41.9077,-87.6726
2278,72340,41.9077,-87.6726
2279,65950,41.8831,-87.6373
2279,66336,41.8776,-87.6496
2280,24408,41.9494,-87.6545
2280,25169,41.9097,-87.6481
2281,35398,42.0209,-87.6651
2281,35796,42.0126,-87.6744
2282,51142,42.0106,-87.6624
2282,51666,42.0192,-87.6736
2283,64147,41.8866,-87.658
2283,65805,41.8828,-87.6612
2284,56149,41.8641,-87.6237
2284,57542,41.8641,-87.6237
2285,63423,41.9215,-87.7073
2285,65426,41.9296,-87.7079
2286,55291,41.8863,-87.6175
2286,55687,41.881,-87.6241
2287,52124,41.9659,-87.7008
2287,53547,41.956,-87.6803
2288,52127,41.8918,-87.6206
2288,52459,41.8986,-87.6219
2289,75265,41.8947,-87.6344
2289,76061,41.8741,-87.6277
2290,58437,41.8679,-87.623
2290,61445,41.8679,-87.623
2291,49792,41.8832,-87.6511
2291,50124,41.8856,-87.6418
2292,51001,41.9455,-87.6464
2292,52140,41.9455,-87.6464
2293,41829,41.9313,-87.6387
2293,43147,41.9652,-87.6581
2294,65337,41.954,-87.7191
2294,66501,41.954,-87.7191
